UniqueID,parteiID,partei,Wahlkreis,ID,Name,Geb. Jahr,Wohnort
41804,18,V-Partei,904,1404,"Frederking, Regina",1960,Pegnitz
41805,18,V-Partei,904,1405,"Pförtsch, Christian",1977,Bayreuth
41806,18,V-Partei,904,1406,"O'Toole, Shelby",1996,Bayreuth
41807,18,V-Partei,904,1407,"Granegger, Bettina",1970,Weidenberg
50101,1,CSU,905,101,"Söder, Dr. Markus",1967,Nürnberg
50102,1,CSU,905,102,"Herrmann, Joachim",1956,Erlangen
50103,1,CSU,905,103,"Guttenberger, Petra",1962,Fürth
50104,1,CSU,905,104,"Herold, Hans",1955,Ipsheim
50105,1,CSU,905,105,"Regitz, Barbara",1958,Nürnberg
50106,1,CSU,905,106,"Schalk, Andreas",1984,Ansbach
50107,1,CSU,905,107,"Freller, Karl",1956,Schwabach
50108,1,CSU,905,108,"Trinkl, Cornelia",1982,Röthenbach a.d.Pegnitz
50109,1,CSU,905,109,"Nussel, Walter",1965,Herzogenaurach
50110,1,CSU,905,110,"Dietzel, Ursula",1964,Hilpoltstein
50111,1,CSU,905,111,"Dünkel, Norbert",1961,Hersbruck
50112,1,CSU,905,112,"Bauer, Volker",1971,Kammerstein
50113,1,CSU,905,113,"Westphal, Manuel",1974,Meinheim
50114,1,CSU,905,114,"Kohler, Jochen",1975,Oberasbach
50115,1,CSU,905,115,"Mathes, Gerlinde",1966,Nürnberg
50116,1,CSU,905,116,"Lay, Gabriele",1952,Nürnberg
50117,1,CSU,905,117,"Gebhardt, Bastian",1985,Stein
50118,1,CSU,905,118,"Brandl, Alfons",1966,Herrieden
50119,1,CSU,905,119,"Beugel-Hilz, Alexandra",1988,Spardorf
50120,1,CSU,905,120,"Höfler, Peter",1977,Nürnberg
50121,1,CSU,905,121,"Volleth, Jörg",1971,Erlangen
50122,1,CSU,905,122,"Ixmeier, Renate",1965,Scheinfeld
50123,1,CSU,905,123,"Quester, Lutz",1958,Nürnberg
50124,1,CSU,905,124,"Hommel, Alexander",1973,Feucht
50201,2,SPD,905,201,"Arnold, Horst",1962,Fürth
50202,2,SPD,905,202,"Hiersemann, Alexandra",1960,Marloffstein
50203,2,SPD,905,203,"Tasdelen, Arif",1974,Nürnberg
50204,2,SPD,905,204,"Lipka, Andrea",1967,Simmelsdorf
50205,2,SPD,905,205,"Schuster, Stefan",1959,Nürnberg
50206,2,SPD,905,206,"Gardill, Kerstin",1976,Altdorf b.Nürnberg
50207,2,SPD,905,207,"Scheuenstuhl, Harry",1961,Wilhermsdorf
50208,2,SPD,905,208,"Arabackyj, Claudia",1972,Nürnberg
50209,2,SPD,905,209,"Dösel, Harald",1972,Weißenburg i.Bay.
50210,2,SPD,905,210,"Dees, Dr. Philipp",1982,Erlangen
50211,2,SPD,905,211,"Schneider, Marcel",1969,Rednitzhembach
50212,2,SPD,905,212,"Ringler, Norbert",1970,Heilsbronn
50213,2,SPD,905,213,"Vlachou, Dionisia",1974,Nürnberg
50214,2,SPD,905,214,"Zinnecker, Jonas",1996,Diebach
50215,2,SPD,905,215,"Hurle, Dr. Katrin",1985,Erlangen
50216,2,SPD,905,216,"Liberov, Vitali",1976,Nürnberg
50217,2,SPD,905,217,"Bentz, Monika",1953,Kalchreuth
50218,2,SPD,905,218,"Gmöhling, Felix",1994,Burgoberbach
50219,2,SPD,905,219,"Borgendale, Martina",1979,Nürnberg
50220,2,SPD,905,220,"Schermeyer, Andreas",1993,Thalmässing
50221,2,SPD,905,221,"Biersack, Manuela",1967,Fürth
50222,2,SPD,905,222,"Ott, Lukas",1999,Hersbruck
50223,2,SPD,905,223,"Spiegel-Schmidt, Svenja",1997,Nürnberg
50224,2,SPD,905,224,"Fleischmann, Stefan",1977,Scheinfeld
50301,3,FREIE WÄHLER,905,301,"Bauer, Dr. Peter",1949,Sachsen b.Ansbach
50302,3,FREIE WÄHLER,905,302,"Schmidt, Gabi",1968,Uehlfeld
50303,3,FREIE WÄHLER,905,303,"Hauber, Wolfgang",1959,Weißenburg i.Bay.
50304,3,FREIE WÄHLER,905,304,"Schneider, Thomas",1965,Röttenbach
50305,3,FREIE WÄHLER,905,305,"Feisthammel, Angelika",1962,Burgthann
50306,3,FREIE WÄHLER,905,306,"Enz, Christian",1979,Höchstadt a.d.Aisch
50307,3,FREIE WÄHLER,905,307,"Moll, Dr. Gunther",1957,Erlangen
50308,3,FREIE WÄHLER,905,308,"Dörfler, Jürgen",1961,Nürnberg
50309,3,FREIE WÄHLER,905,309,"Beck, Stephan",1969,Stein
50310,3,FREIE WÄHLER,905,310,"Schenkel, Alexander",1971,Erlangen
50311,3,FREIE WÄHLER,905,311,"Meier, Marco",1993,Weihenzell
50312,3,FREIE WÄHLER,905,312,"Kuhnert, Marion",1969,Feucht
50313,3,FREIE WÄHLER,905,313,"Vogel, Michael",1954,Ansbach
50314,3,FREIE WÄHLER,905,314,"Niedermann, Jürgen",1963,Erlangen
50315,3,FREIE WÄHLER,905,315,"Kratzer, Hermann",1962,Greding
50316,3,FREIE WÄHLER,905,316,"Kißlinger, Felix",1980,Oberasbach
50317,3,FREIE WÄHLER,905,317,"Tiefel, Stefan-Hans",1984,Seukendorf
50318,3,FREIE WÄHLER,905,318,"Schölkopf, Michael",1983,Eckental
50319,3,FREIE WÄHLER,905,319,"Lau, Heidi",1954,Fürth
50320,3,FREIE WÄHLER,905,320,"Riedelbauch, Holger",1969,Röthenbach a.d.Pegnitz
50321,3,FREIE WÄHLER,905,321,"Vahldiek, Michael",1964,Engelthal
50322,3,FREIE WÄHLER,905,322,"Bleisteiner, Gabi",1954,Pommelsbrunn
50323,3,FREIE WÄHLER,905,323,"Huber, Christian",1982,Schwabach
50324,3,FREIE WÄHLER,905,324,"Sparrer, Otto",1951,Dinkelsbühl
50401,4,GRÜNE,905,401,"Osgyan, Verena",1971,Nürnberg
50402,4,GRÜNE,905,402,"Stümpfig, Martin",1970,Feuchtwangen
50403,4,GRÜNE,905,403,"Fuchs, Barbara",1960,Fürth
50404,4,GRÜNE,905,404,"Ganserer, Markus",1977,Fürth
50405,4,GRÜNE,905,405,"Weigand, Dr. Sabine",1961,Schwabach
50406,4,GRÜNE,905,406,"Zwanziger, Christian",1987,Pommersfelden
50407,4,GRÜNE,905,407,"Drechsler, Gabriele",1959,Schwarzenbruck
